;0
3632;-504349.69766688626
3633;53674.63267910108
3634;-99570.3788396325
3635;2386076.6855339753
3636;1822444.091203699
3637;1053914.144945803
3638;575611.2814254053
3639;-190551.78107303556
3640;-2119338.6331158224
3641;-452965.83121390827
3642;-238644.4768292252
3643;-1321688.5446378693
3644;671861.703403838
3645;-718305.6123925624
3646;-671455.8348953323
3647;-665625.7909818185
3648;-1038456.0787460087
3649;-1612343.2569824806
3650;1695792.8788858932
3651;-772295.8309845673
3652;-1469616.1742167007
3653;-1264876.3180478266
3654;-440944.9977703402
3655;141696.31340113562
3656;-1205812.064780315
3657;-104222.078576467
3658;-444714.670236812
3659;318521.26598837227
3660;164353.07629585825
3661;441140.63489795104
3662;-653932.5377259254
3663;955994.2289982047
3664;546930.7224582019
3665;7035734.446018469
3666;-357703.5715170894
3667;-482816.42647125013
3668;-430560.07610885287
3669;-1793119.473987721
3670;-1217185.7354915077
3671;245087.97686915472
3672;-710674.3239772306
3673;-1879391.499700554
3674;4937945.768231087
3675;-1617791.7808606802
3676;1034275.629125508
3677;1385562.2801945005
3678;971075.4285097609
3679;-132905.87095679343
3680;-554600.6959331511
3681;-698163.2561230585
3682;-2857362.492575694
3683;-1236971.8413569462
3684;-2140673.0861092256
3685;2470373.5462550437
3686;-156896.25756573444
3687;362133.43864786625
3688;481168.48764292896
3689;-2739284.0495440066
3690;-722460.0497935666
3691;-151343.44743860746
3692;877887.8147064866
3693;-1161706.8903723909
3694;-2544324.686883056
3695;-151866.60137517075
3696;814.3188183149323
3697;1073915.3427084293
3698;928501.1410490004
3699;-1682285.7622568067
3700;-753827.8805706012
3701;-1007960.146259038
3702;470454.9685801128
3703;-659572.2218825575
3704;-3651495.5822166754
3705;-1892130.016676128
3706;-567936.1223445181
3707;110661.69328713743
3708;-3145400.4288288727
3709;-296099.5722144265
3710;-1991631.864630415
3711;4071508.991552117
3712;629614.9404729125
3713;-334941.490844273
3714;-3047565.8387816753
3715;-767214.510194242
3716;1496542.5083031459
3717;-677576.8026809567
3718;805574.0690907871
3719;-352793.78203221085
3720;175366.1915225517
3721;1029119.4255337566
3722;1786234.6234585207
3723;973122.3430522513
3724;-1151855.8814013144
3725;-1649503.7328485316
3726;-1016151.1504671753
3727;1786979.794910611
3728;-573150.0667830119
3729;1074926.259008184
3730;61845.07404014282
3731;16899.526372269727
3732;693804.2810369423
3733;2099137.3066624785
3734;1757086.1073707798
3735;-2110655.220075148
3736;-377024.2114416417
3737;-562025.2686229151
3738;-317978.17695634253
3739;98438.28356629913
3740;-758804.4774673539
3741;1248002.9872904615
3742;-8770.983242187649
3743;-1763221.3860190324
3744;478904.4945630962
3745;6575695.872520125
3746;-2231807.3080346864
3747;-188210.98916987143
3748;-407346.3244432872
3749;1368846.5390330236
3750;-920977.4503507409
3751;-576939.3221488106
3752;-497376.04537188634
3753;-2313336.920403196
3754;1240521.625668657
3755;418505.72942416975
3756;1202973.258145498
3757;3967894.5495982105
3758;893720.5645186431
3759;511727.052956549
3760;104532.44286443572
3761;1389347.9835681124
3762;716450.5644631125
3763;-2668163.925188898
3764;864826.5094378553
3765;-2847106.6289173756
3766;3395918.691916872
3767;-232337.4269989431
3768;1468757.792943839
3769;-3057696.0447435845
3770;-2293370.678753559
3771;-402954.9391619526
3772;-1050756.845714314
3773;-2058128.4616191196
3774;98756.80200970732
3775;208095.1578153316
3776;-5006492.668703924
3777;-190618.23267045943
3778;59205.70459261164
3779;-552386.72750636
3780;-1673550.3029925516
3781;860101.2782082586
3782;1374393.2597132511
3783;3339981.5112071065
3784;-986689.7672501341
3785;1550715.382468597
3786;-1443223.3530321056
3787;-650238.4808643751
3788;-693075.2012048918
3789;-1850837.2776934328
3790;-2349668.3065438
3791;313350.7660497613
3792;-40204.20012178458
3793;-58810.37625166308
3794;1348797.3677412127
3795;-803155.3754273541
3796;-4027136.3927575513
3797;89842.26818443323
3798;-989692.2597818727
3799;-383256.8025323907
3800;-7194212.994240779
3801;-240289.62561079068
3802;447135.9431450553
3803;3661828.4021091256
3804;-674087.3664093865
3805;5934984.439253278
3806;-754022.0747445517
3807;431367.5416760193
3808;-1330168.5969828907
3809;-2731196.4369098176
3810;-2344074.7594926283
3811;-205500.63975617755
3812;-1691958.9813086195
3813;697916.1587840575
3814;-1869067.2527109627
3815;736925.8096247353
3816;-604821.7158578951
3817;1855594.9536375147
3818;-2384941.8524191217
3819;-217551.61023463495
3820;-338731.07471585926
3821;-1880590.2060204418
3822;-333846.73569749715
3823;1659391.4020010042
3824;1778212.4811680755
3825;-2328213.559592737
3826;-1925033.5410902775
3827;155457.4992669467
3828;683421.1117633991
3829;-188237.47739758994
3830;-968305.8943911786
3831;348516.1904188916
3832;-600869.969743817
3833;221882.66240546945
3834;-510315.7897979487
3835;-521896.7472109925
3836;-3230225.5760942167
3837;306472.58531549573
3838;1628560.8246496646
3839;1761516.1068684626
3840;-271421.16665002797
3841;-2608458.853330357
3842;-371005.4895433495
3843;-266715.0995435668
3844;-727895.6678283336
3845;-329083.70639707375
3846;536438.5158619462
3847;-1890347.9123966075
3848;-910438.0172495032
3849;-2291889.9256942524
3850;-413452.32856937125
3851;-1209760.8229550966
3852;837215.9043271611
3853;-287137.6385847386
3854;1386528.7181386892
3855;-4370709.758125265
3856;-821414.6935354723
3857;1828129.6450573308
3858;60932.584277877584
3859;-556531.2704666536
3860;-379272.5335281601
3861;-2056503.3989959173
3862;-389183.3213929301
3863;-1595985.6082837386
3864;-3167037.2989090905
3865;-578521.7401299388
3866;-798606.2328182743
3867;1514130.8223722924
3868;-2302483.0087935505
3869;2122296.1991483383
3870;871592.6278637052
3871;-1473094.7605223386
3872;-1290567.9414033173
3873;1208670.2158684842
3874;324401.1966730654
3875;-1307957.1374235712
3876;-2669445.4195466656
3877;-484968.2840574733
3878;254703.28479601606
3879;-1834849.331163486
3880;1093371.256762844
3881;4335377.6388202105
3882;-1194574.9846482798
3883;472563.99771554954
3884;-2908122.61059443
3885;-351479.2545857802
3886;4187780.0024445606
3887;1020088.2777024407
3888;811100.1860825196
3889;-482777.45663568634
3890;-1696353.4384747434
3891;1148402.402259931
3892;1797590.0934004318
3893;-2264089.281757199
3894;-1232501.7654158487
3895;-1102543.9886364108
3896;-457890.9085903149
3897;58144.924800241366
3898;2569252.2753278776
3899;-1763702.547370649
3900;-648031.610763045
3901;81063.1369919302
3902;1891146.1698462553
3903;174619.75107173016
3904;294924.9012743246
3905;990109.018453409
3906;6277173.924278442
3907;-495097.3816490276
3908;-1758767.2031916627
3909;345397.94689717295
3910;1586937.615322973
3911;3099446.626692791
3912;-587638.3703496256
3913;1713199.0265667676
3914;-490198.5117237932
3915;237580.08811219642
3916;6154001.782166695
3917;-507124.5857016593
3918;-466313.679841015
3919;-7448162.187217287
3920;-2852964.0353439655
3921;-2158925.9314375557
3922;-223919.98911667755
3923;-1429196.60302375
3924;-428807.9325934276
3925;867735.8664435867
3926;-1489161.8830792233
3927;-164132.83354476653
3928;867272.5647359525
3929;721569.7610756736
3930;-1050267.2794902138
3931;-1033415.2511078436
3932;-530774.3159292331
3933;26931.826873709448
3934;-285561.26117120683
3935;-3458692.014322738
3936;1787393.3835624256
3937;904277.6520844428
3938;-1088870.6280045896
3939;-2171369.0814553634
3940;-1602285.978809625
3941;484117.4797209753
3942;-701807.9289285162
3943;3349735.305412786
3944;-423166.01772845257
3945;-70642.17960011214
3946;2381071.3699673116
3947;2197653.1028844714
3948;1390381.4972035792
3949;-846435.7183669023
3950;-79188.61769337347
3951;1881749.8236104967
3952;-106.66251573711634
3953;-3897126.3539137756
3954;2126437.177146072
3955;-956034.7221393697
3956;4080897.2677516546
3957;346632.5403568549
3958;1674078.6257411996
3959;-1884165.8906202754
3960;-1375437.5232733036
3961;769103.5751442611
3962;-421246.2914006468
3963;-1491372.2207572618
3964;1271961.2799823629
3965;706694.6663347147
3966;-1508163.270902427
3967;-4305531.191967549
3968;-1386887.4649373475
3969;130991.1631853329
3970;-733305.5573734865
3971;-1104696.1260422114
3972;-2486369.330541894
3973;-1147706.582695736
3974;548920.4194637887
3975;-566665.1873386689
3976;1150725.25159105
3977;842648.2561325795
3978;-1378085.426226885
3979;1587518.9883026555
3980;181822.85948229954
3981;893330.6895408388
3982;-1412841.0262640705
3983;-213031.7739692782
3984;678042.8056933647
3985;1090130.598071712
3986;-45706.90859322995
3987;-1581013.4731657412
3988;-2368362.978195885
3989;-833693.750551953
3990;-471046.92919068877
3991;-207365.2518347893
3992;216201.66570215113
3993;-4347172.690481864
3994;-1284120.6815943192
3995;1631685.8049109383
3996;-682856.7408640943
3997;286835.3955027326
3998;2880076.0867349496
3999;803573.2428230764
